# id:11--22--11 
0.12,0.01,0.41951821310527
-0.96,0.44,-2.0475077671201
-0.36,0.23,-0.66740278519688
-0.95,-0.17,-1.0591556132117
0.22,0.43,-0.66565851709646
-0.36,0.62,-0.77729234837529
-0.33,0.55,-0.55092663328208
-0.89,0.94,-2.4804701767558
0.23,-0.85,0.76813641340877
-0.16,-0.1,0.072844502976129
-0.5,0.44,-0.99695090577962
0.6,-0.44,-0.41397989754201
0.19,0.62,-1.0942115014511
-0.18,0.26,-0.19169458700143
0.26,0.06,-0.006705122913046
-0.17,-0.63,0.90727449582647
-0.94,-0.13,-2.0045714376988
0.82,-0.29,-0.74169960866957
-0.91,0.88,-2.6630022544508
0.54,0.32,-0.87960607692645
0.3,-0.83,0.37744557155816
-0.07,0.97,-0.69347030482889
0.72,0.05,-1.3326038702539
0.91,-0.06,-1.608323653306
0.2,-0.25,0.25942171831462
0.85,0.71,-2.276508915294
-0.81,0.45,-1.6534501682482
-0.73,0.38,-1.661802923195
0.07,0.09,0.032006739623723
-0.36,-0.68,0.40770403782756
-0.86,0.47,-2.1320449778259
-0.3,-0.79,0.47150089162909
-0.66,-0.48,-0.28681235702471
-0.08,-0.56,0.61802549408271
-0.61,-0.55,-0.47161651313705
0.76,0.7,-1.6565452009185
-0.38,-0.31,0.20474366128367
0.67,-0.66,-0.36294604109425
0.75,0.58,-1.5717157953484
0.29,-0.06,-0.014749859399523
-0.67,0.13,-0.90504891440691
-0.36,-0.48,0.25670769883174
-0.43,-0.08,-0.13281844822122
0.9,0.64,-2.2667745866722
-1,-0.47,-1.2348479470241
0.97,-0.85,-0.74788744606118
-1,-0.33,-1.8416275795652
-0.64,-0.66,0.30355948572318
0.19,0.28,-0.57547279603999
-0.22,0.59,-0.63019755371574
0.74,-0.46,-0.71803759365964
0.28,-0.64,0.60334667722288
0.23,-0.05,0.1132983858219
-0.3,-0.03,-0.17179667448244
-0.48,0.99,-1.3331473755164
0.92,-0.15,-1.7216030899742
0.12,-0.44,0.44275024630897
0.37,0.69,-1.0129026712392
0.48,0.27,-1.151806536999
0.33,0.48,-0.51080146485555
0.81,0.29,-1.2763540851248
0.63,0.81,-1.6447564433748
0.97,1,-2.5827930010949
-0.86,0.15,-1.7883418070719
0.27,-0.07,-0.1893987189649
-0.26,0.01,-0.091555171354343
0.47,-0.99,0.31914674268739
0.37,-0.3,0.13236792384154
-0.03,-0.93,0.85660094374732
0.67,0.49,-1.5404806630106
-0.95,0.59,-2.5718714779458
-0.66,0.17,-1.1038154310225
-0.86,0.71,-1.9089853793378
-0.14,0.63,-0.62145815197732
-0.03,-0.82,0.37143215477973
0.11,-0.22,0.21200012035684
0.48,-0.27,-0.26610931741078
-0.42,0.44,-0.67593791149207
-0.27,-0.27,0.25628803531629
-0.41,-1,0.69885854029261
0.66,0.33,-1.310829402181
0.01,0.12,-0.12396578310234
0.35,-0.63,0.85521322917524
0.83,-0.68,-0.43597844838676
-0.56,0.49,-0.89560506118429
0.81,-0.5,-0.81887194012652
0.08,-0.86,0.62956747764398
0.68,0.22,-1.2311926279516
0.86,-0.47,-0.87525789153787
-0.16,-0.17,0.25562227495911
-0.28,0.95,-0.88597496069089
0.61,-0.8,0.17679201798459
-0.32,-0.82,0.86595919828694
0.65,0.41,-1.1685613557679
-0.08,-0.77,0.59096469946084
0.42,-0.43,0.21342542400163
0.57,-0.58,-0.068493014266072
0.7,-0.08,-1.2408861390062
-0.21,0.52,-0.37041759742748
0.24,0.24,-0.45862865970107
0.01,0.05,-0.21181060254773
0.74,-0.92,-0.14460739017782
0.19,0.41,-0.95465089892011
0.31,0.05,0.05936582425249
0.95,-0.85,-1.2528881873218
0.88,-0.34,-0.66692645432296
